point_id,lat,lon,bearing,arm_direction,intersection_idx
pt_000467,39.933396393095954,-75.181236283675,90,270,116
pt_000468,39.93337796998733,-75.18065790278824,180,0,117
pt_000469,39.93332149353219,-75.1805886902406,270,90,117
pt_000470,39.93326821164669,-75.18066205230053,0,180,117
pt_000471,39.93332468805765,-75.1807312648549,90,270,117
pt_000472,39.933242325209505,-75.17955442381374,180,0,118
pt_000473,39.93318584808976,-75.17948521232147,270,90,118
pt_000474,39.933132566910736,-75.17955857510027,0,180,118
pt_000475,39.93318904398627,-75.17962778659926,90,270,118
pt_000476,39.93317337500755,-75.17904167943267,180,0,119
pt_000477,39.93311689757897,-75.17897246843683,270,90,119
pt_000478,39.93306361672819,-75.17904583154326,0,180,119
