filename,point_id,intersection_idx,lat,lon,arm_direction,base_bearing,heading,gsv_pano_id,gsv_date
pt_000109_arm90_offset15.jpg,pt_000109,27,39.95325159057401,-75.1621817584178,90,270,285,159JsWNivoTDhKNlpN6t4w,2025-10
pt_000110_arm180_offset15.jpg,pt_000110,27,39.953198320526155,-75.16225515643983,180,0,15,_e9gv0YQdZkiTMNRqi8-dQ,2024-05
pt_000111_arm270_offset15.jpg,pt_000111,27,39.9532548080256,-75.16232437399621,270,90,105,mAWhPtkUXBm4bWYrVkcL1Q,2025-10
pt_000112_arm0_offset15.jpg,pt_000112,28,39.9529996109789,-75.15966214914167,0,180,195,hjziNvohcTbKamgtfoYdiA,2025-10
pt_000113_arm90_offset15.jpg,pt_000113,28,39.95294312187628,-75.15959293405926,90,270,285,Q3g7f_WBIWbMcgVwDO2tXg,2025-05
pt_000114_arm180_offset15.jpg,pt_000114,28,39.9528898534861,-75.1596663337782,180,0,15,-pry3CEHNI8Zu_bvOgp1oQ,2025-10
pt_000115_arm270_offset15.jpg,pt_000115,28,39.9529463425445,-75.15973554886737,270,90,105,UfUF9ClJz6zqpCeQXmkVYQ,2025-10
pt_000116_arm0_offset15.jpg,pt_000116,29,39.95297069768844,-75.16243994798069,0,180,195,gTBydbI5H-EfcyXgvKjbiQ,2025-10
pt_000117_arm90_offset15.jpg,pt_000117,29,39.9529142102586,-75.16237073061771,90,270,285,JcMhH7ukrDg6YtqPWJtKZg,2025-10
pt_000118_arm180_offset15.jpg,pt_000118,29,39.95286094008884,-75.16244412812699,180,0,15,OEEicvhwMAQws6cEz0A_7w,2025-10
pt_000119_arm270_offset15.jpg,pt_000119,29,39.95291742747449,-75.16251334549673,270,90,105,CAoSFkNJSE0wb2dLRUlDQWdJRGFzYXk2Qmc.,2019-05
pt_000120_arm0_offset15.jpg,pt_000120,30,39.95281908890834,-75.15807800947486,0,180,195,f42rIuy-tvAvwv4fNnNGrg,2025-05
pt_000121_arm90_offset15.jpg,pt_000121,30,39.95276259885183,-75.15800879589383,90,270,285,KfmrOqTqJCy40Pg6alHofQ,2025-05
pt_000122_arm180_offset15.jpg,pt_000122,30,39.952709331476015,-75.15808219665999,180,0,15,C7W1OBpE3jmJlP9vrEBMNA,2025-05
pt_000123_arm270_offset15.jpg,pt_000123,30,39.95276582148833,-75.15815141024778,270,90,105,jw6H475GxJBGVJt-8xD8cg,2025-05
pt_000124_arm0_offset15.jpg,pt_000124,31,39.95282740687547,-75.16130889381725,0,180,195,7mock-AzFXNAE4W5i7og7A,2025-10
pt_000125_arm90_offset15.jpg,pt_000125,31,39.9527709187645,-75.16123967754088,90,270,285,c8Mw10zyXbYgX7TjjILzmA,2025-04
pt_000126_arm180_offset15.jpg,pt_000126,31,39.95271764931895,-75.16131307578233,180,0,15,c8Mw10zyXbYgX7TjjILzmA,2025-04
pt_000127_arm270_offset15.jpg,pt_000127,31,39.9527741373857,-75.16138229206547,270,90,105,B0dHy53EA_6W-RoQs-netw,2025-10
pt_000128_arm0_offset15.jpg,pt_000128,32,39.95262923223215,-75.15650289369083,0,180,195,T-GP375zZB7zzoxsui4A1w,2025-05
pt_000129_arm90_offset15.jpg,pt_000129,32,39.95257274122718,-75.15643368161317,90,270,285,-A_G_hiydxN3pwE6AL8Nsw,2025-05
pt_000130_arm180_offset15.jpg,pt_000130,32,39.95251947485994,-75.15650708340937,180,0,15,V8f7-Qf6ps6PpGVGam8gWA,2025-05
pt_000131_arm270_offset15.jpg,pt_000131,32,39.95257596582072,-75.15657629549378,270,90,105,O2jhbBq1qz4J2GcATSW8oA,2025-05
pt_000132_arm0_offset15.jpg,pt_000132,33,39.95242816675067,-75.15493221749878,0,180,195,D8UkUoTCPNvARAIRD2CTGA,2025-05
pt_000133_arm90_offset15.jpg,pt_000133,33,39.952371674799906,-75.15486300693226,90,270,285,eIylOGshqsPsXw9_8US_Fw,2024-10
pt_000134_arm180_offset15.jpg,pt_000134,33,39.952318409438426,-75.15493640974285,180,0,15,bWbQLyq_R_SLNtZzB1RaDg,2024-10
pt_000135_arm270_offset15.jpg,pt_000135,33,39.95237490134498,-75.15500562031613,270,90,105,bWbQLyq_R_SLNtZzB1RaDg,2024-10
pt_000136_arm0_offset15.jpg,pt_000136,34,39.95231025452897,-75.16260662142687,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGFtZHZDcEFF,2020-06
pt_000137_arm90_offset15.jpg,pt_000137,34,39.95225376719947,-75.16253740459831,90,270,285,CAoSFkNJSE0wb2dLRUlDQWdJREVnWktfS2c.,2017-08
pt_000138_arm180_offset15.jpg,pt_000138,34,39.95220049692127,-75.16261080126324,180,0,15,FRnlLlRCg0cJkVkGL_E6sA,2025-10
pt_000139_arm270_offset15.jpg,pt_000139,34,39.95225698420656,-75.16268001809857,270,90,105,bqN0-Z1t-TUo1fSj88Mjdg,2025-05
pt_000140_arm0_offset15.jpg,pt_000140,35,39.951976407978805,-75.1598852073447,0,180,195,CAoSF0NJSE0wb2dLRUlDQWdJRGF5YXl6dndF,2020-06
pt_000141_arm90_offset15.jpg,pt_000141,35,39.951919919010514,-75.15981599311941,90,270,285,nnblAsYLIEJGqnF2ZYSG-g,2025-10
pt_000142_arm180_offset15.jpg,pt_000142,35,39.95186665047484,-75.15988939155781,180,0,15,CAoSF0NJSE0wb2dLRUlDQWdJRDQ2NW5DeWdF,2019-04
pt_000143_arm270_offset15.jpg,pt_000143,35,39.951923139398914,-75.15995860578984,270,90,105,b9Y_9yBpWOBSAQpBYgkY3A,2025-10
pt_000144_arm0_offset15.jpg,pt_000144,36,39.95177738910461,-75.15830713677464,0,180,195,cdhqFbhOqGNbp8RzVGp39Q,2025-05
pt_000145_arm90_offset15.jpg,pt_000145,36,39.95172089918607,-75.1582379240645,90,270,285,cdhqFbhOqGNbp8RzVGp39Q,2025-05
pt_000146_arm180_offset15.jpg,pt_000146,36,39.95166763166084,-75.15831132352534,180,0,15,gnenEhJxMnoYsKHRM1QQow,2025-05
pt_000147_arm270_offset15.jpg,pt_000147,36,39.951724121535186,-75.15838053624225,270,90,105,NSQFNyabMLl1iLa6lJ9WYA,2025-10
pt_000148_arm0_offset15.jpg,pt_000148,37,39.951591258968456,-75.15673540854853,0,180,195,TFrmrsDO9IcLOarl3pRUMw,2025-05
pt_000149_arm90_offset15.jpg,pt_000149,37,39.951534768103464,-75.15666619733511,90,270,285,9jL9uOLVU3DiGClB0rK7Zw,2016-06
pt_000150_arm180_offset15.jpg,pt_000150,37,39.951481501584674,-75.15673959782735,180,0,15,mq9JvLWGOn3XaKjzGMWKOQ,2025-05
pt_000151_arm270_offset15.jpg,pt_000151,37,39.95153799240545,-75.15680880904753,270,90,105,rQAffB3KLk_Abk_n5rgwAg,2024-10
pt_000152_arm0_offset15.jpg,pt_000152,38,39.951587935022836,-75.16287634294827,0,180,195,Viet8lugc-5Wzb__GYpppA,2025-10
pt_000153_arm90_offset15.jpg,pt_000153,38,39.951531447855764,-75.16280712663144,90,270,285,CAoSF0NJSE0wb2dLRUlDQWdJQ1U2cXVzMlFF,2019-06
pt_000154_arm180_offset15.jpg,pt_000154,38,39.951478177402954,-75.16288052230436,180,0,15,G9GbGUFiUJ0bARuhVIr_5g,2025-04
pt_000155_arm270_offset15.jpg,pt_000155,38,39.95153466452584,-75.16294973862796,270,90,105,xxTxbVkZiOhzSquS7CFzHw,2025-10
pt_000156_arm0_offset15.jpg,pt_000156,39,39.95138786679306,-75.15515857168953,0,180,195,J78vT1szo8XADeOd6e-QkA,2024-10
pt_000157_arm90_offset15.jpg,pt_000157,39,39.95133137497861,-75.1550893619947,90,270,285,uW1ii1_oRGO4_j_WosWm-Q,2024-10
pt_000158_arm180_offset15.jpg,pt_000158,39,39.95127810946949,-75.15516276350364,180,0,15,DXgcuBxTOA8IV_LG4iDPFw,2024-10
pt_000159_arm270_offset15.jpg,pt_000159,39,39.95133460123976,-75.15523197320523,270,90,105,7iMkO42y7BGEwWGrUA6Q9A,2023-04
pt_000160_arm0_offset15.jpg,pt_000160,40,39.95622189762108,-75.1621171784061,0,180,195,Wzou0ClMKGhkc8wGIwkH3A,2025-05
pt_000161_arm90_offset15.jpg,pt_000161,40,39.956165409997006,-75.1620479579984,90,270,285,zSJ-DYquE0vC0fqx8dK6kQ,2025-10
pt_000162_arm180_offset15.jpg,pt_000162,40,39.956112140042286,-75.16212135927404,180,0,15,K4u96jdsLPa91VKW8yC5hA,2025-10
pt_000163_arm270_offset15.jpg,pt_000163,40,39.95616862762216,-75.16219057968851,270,90,105,K4u96jdsLPa91VKW8yC5hA,2025-10
pt_000164_arm0_offset15.jpg,pt_000164,41,39.95616271606515,-75.16163244273996,0,180,195,FSJi9FO4u3RqXWPoQOBO1g,2025-05
pt_000165_arm90_offset15.jpg,pt_000165,41,39.95610622814919,-75.16156322279568,90,270,285,pqTyIkp3SDCzhd1p6o-xTg,2025-10
pt_000166_arm180_offset15.jpg,pt_000166,41,39.95605295850485,-75.16163662438754,180,0,15,O_6Mtbw4dZMKZRYsREu4OQ,2025-10
pt_000167_arm270_offset15.jpg,pt_000167,41,39.956109446376615,-75.16170584433856,270,90,105,O_6Mtbw4dZMKZRYsREu4OQ,2025-10
pt_000168_arm0_offset15.jpg,pt_000168,42,39.956031103811824,-75.1606117643291,0,180,195,_niWniHQZkRFRGb7CzEq-Q,2025-04
pt_000169_arm90_offset15.jpg,pt_000169,42,39.95597461528123,-75.16054254536779,90,270,285,fiYPhOpvGztwjqlMvGnuUA,2025-10
